Date;Code_region;Filiere;Injection_quot
2021-07-06;27;Hydraulique;882.8335
2021-03-18;93;Hydraulique;24305.543
2019-10-04;93;Hydraulique;8968.362
2020-11-23;44;Nucléaire;255100.62
2021-07-06;44;Hydraulique;30050.406
2021-03-18;93;Solaire;232.4745
2019-10-04;93;Solaire;385.805
2020-11-23;32;Thermique non renouvelable;598.0005
2021-07-06;44;Solaire;401.2785
2021-03-18;93;Solaire;379.494
2019-10-05;84;Hydraulique;30344.791
2020-11-23;75;Hydraulique;8739.631
2021-07-06;32;Bioénergies;339.888
2021-03-19;84;Hydraulique;97551.92
2019-10-05;24;Solaire;76.9985
2020-11-23;75;Nucléaire;124151.25
2021-07-06;32;Eolien;4202.33
2021-03-19;27;Hydraulique;920.966
2019-10-05;44;Solaire;150.149
2020-11-23;76;Hydraulique;34227.37
2021-07-06;32;Eolien;239.725
2021-03-19;44;Nucléaire;151444.3
2019-10-05;32;Thermique non renouvelable;0.0
2020-11-24;84;Nucléaire;242451.64
2021-07-06;28;Nucléaire;165843.34
2021-03-19;44;Solaire;221.8815
2019-10-05;76;Eolien;1389.76
2020-11-24;27;Solaire;154.805
2021-07-07;27;Hydraulique;1007.641
2021-03-19;44;Thermique non renouvelable;17592.412
2019-10-05;93;Solaire;510.655
2020-11-24;24;Nucléaire;221264.8
2021-07-07;44;Eolien;344.11
2021-03-19;32;Eolien;224.0615
2019-10-06;84;Hydraulique;18306.434
2020-11-24;44;Hydraulique;15164.153
2021-07-07;28;Nucléaire;186222.3
2021-03-19;75;Hydraulique;12109.275
2019-10-06;24;Eolien;1172.378
2020-11-24;75;Hydraulique;7676.3945
2021-07-07;75;Hydraulique;9280.566
2021-03-19;76;Nucléaire;62292.23
2019-10-06;44;Eolien;598.2795
2020-11-24;93;Hydraulique;23496.703
2021-07-07;75;Thermique non renouvelable;0.0
2021-03-19;93;Eolien;138.1645
2019-10-06;44;Thermique non renouvelable;12266.621
2020-11-25;24;Solaire;97.783
2021-07-07;76;Hydraulique;15705.712
2021-03-19;93;Solaire;212.991
2019-10-06;32;Thermique non renouvelable;0.0
2020-11-25;44;Hydraulique;16609.443
2021-07-07;93;Solaire;279.0615
2021-03-19;93;Solaire;179.9385
2019-10-06;75;Nucléaire;133656.72
2020-11-25;75;Solaire;748.535
2021-07-08;27;Hydraulique;1162.1534
2021-03-19;93;Thermique non renouvelable;16955.832
2019-10-06;75;Solaire;806.7395
2020-11-25;93;Hydraulique;23681.36
2021-07-08;44;Solaire;414.3465
2021-03-20;84;Eolien;279.31
2019-10-06;76;Eolien;1388.539
2020-11-26;84;Hydraulique;95412.234
2021-07-08;32;Nucléaire;59482.332
2021-03-20;27;Solaire;280.176
2019-10-06;93;Solaire;389.2065
2020-11-26;44;Nucléaire;254763.75
2021-07-08;76;Eolien;756.7355
2021-03-20;53;Thermique non renouvelable;0.0
2019-10-07;27;Solaire;48.788
2020-11-26;32;Nucléaire;107879.73
2021-07-08;76;Eolien;398.124
2021-03-20;32;Eolien;1120.5505
2019-10-07;53;Thermique non renouvelable;0.0
2020-11-26;32;Thermique non renouvelable;712.785
2021-07-09;44;Solaire;569.793
2021-03-20;32;Eolien;74.0465
2019-10-07;44;Eolien;496.2265
2020-11-26;28;Nucléaire;123593.32
2021-07-09;11;Thermique non renouvelable;0.0
2021-03-20;32;Thermique non renouvelable;21012.143
2019-10-07;28;Nucléaire;83056.47
2020-11-26;28;Thermique non renouvelable;15773.384
2021-07-09;75;Nucléaire;85485.52
2021-03-20;32;Thermique non renouvelable;717.381
2019-10-07;76;Eolien;539.2155
2020-11-26;75;Hydraulique;15497.192
2021-07-09;75;Solaire;2056.5024
2021-03-20;75;Solaire;1923.0955
2019-10-08;27;Hydraulique;692.546
2020-11-27;84;Hydraulique;86648.59
2021-07-09;76;Eolien;641.2575
2021-03-20;75;Thermique non renouvelable;0.0
2019-10-08;24;Nucléaire;154305.48
2020-11-27;53;Thermique non renouvelable;0.0
2021-07-10;44;Hydraulique;28457.908
2021-03-20;93;Solaire;428.7265
2019-10-08;44;Nucléaire;245987.52
2020-11-27;44;Hydraulique;15559.257
2021-07-10;75;Nucléaire;93037.7
2021-03-21;84;Hydraulique;52232.78
2019-10-08;32;Nucléaire;46602.82
2020-11-27;44;Nucléaire;252858.33
2021-07-10;52;Thermique non renouvelable;0.0
2021-03-21;27;Hydraulique;832.686
2019-10-08;75;Solaire;1213.565
2020-11-27;28;Nucléaire;125126.3
2021-07-10;93;Bioénergies;934.841
2021-03-21;53;Thermique non renouvelable;0.0
2019-10-08;93;Thermique non renouvelable;23270.705
2020-11-27;75;Hydraulique;15441.745
2021-07-11;84;Hydraulique;80237.14
2021-03-21;24;Eolien;683.6825
2019-10-09;44;Eolien;1076.575
2020-11-27;75;Nucléaire;132757.48
2021-07-11;53;Thermique non renouvelable;0.0
2021-03-21;44;Solaire;194.947
2019-10-09;32;Eolien;1871.679
2020-11-27;93;Bioénergies;888.425
2021-07-11;44;Solaire;447.0685
2021-03-21;28;Nucléaire;180614.73
2019-10-09;75;Nucléaire;135997.2
2020-11-27;93;Hydraulique;27311.803
2021-07-11;32;Nucléaire;49516.543
2021-03-21;75;Hydraulique;6453.5957
2019-10-09;75;Solaire;969.9415
2020-11-28;84;Hydraulique;44421.55
2021-07-11;93;Hydraulique;20695.334
2021-03-21;75;Thermique non renouvelable;0.0
2019-10-10;27;Solaire;190.128
2020-11-28;44;Thermique non renouvelable;28168.857
2021-07-12;84;Nucléaire;186047.78
2021-03-21;76;Eolien;5667.123
2019-10-10;44;Eolien;928.4165
2020-11-28;28;Nucléaire;138820.67
2021-07-12;24;Solaire;144.887
2021-03-21;76;Eolien;591.171
2019-10-10;44;Nucléaire;255032.69
2020-11-28;93;Bioénergies;970.249
2021-07-12;44;Solaire;311.528
2021-03-21;76;Nucléaire;62051.133
2019-10-10;44;Solaire;315.221
2020-11-29;27;Hydraulique;1192.3905
2021-07-12;44;Solaire;171.186
2021-03-21;93;Hydraulique;15238.099
2019-10-10;44;Thermique non renouvelable;29367.568
2020-11-29;53;Thermique non renouvelable;0.0
2021-07-12;32;Bioénergies;318.414
2021-03-21;93;Solaire;450.4885
2019-10-10;32;Eolien;1588.002
2020-11-29;24;Solaire;110.7215
2021-01-03;76;Eolien;3077.535
2021-03-21;93;Solaire;510.6075
2019-10-10;32;Eolien;302.2295
2020-11-29;44;Solaire;51.9205
2021-01-03;93;Hydraulique;14502.062
2021-03-22;24;Nucléaire;208234.4
2019-10-10;75;Solaire;1280.734
2020-11-29;75;Hydraulique;4873.4204
2021-01-03;93;Solaire;109.827
2021-03-22;44;Hydraulique;19896.416
2019-10-10;75;Thermique non renouvelable;0.0
2020-11-29;75;Nucléaire;136667.58
2021-01-04;84;Hydraulique;87240.87
2021-03-22;44;Nucléaire;126512.81
2019-10-10;76;Hydraulique;7853.096
2020-11-29;75;Thermique non renouvelable;0.0
2021-01-04;24;Nucléaire;237635.78
2021-03-22;32;Bioénergies;521.886
2019-10-10;93;Solaire;482.8345
2020-11-29;93;Eolien;54.6295
2021-01-04;11;Bioénergies;314.847
2021-03-22;32;Thermique non renouvelable;714.943
2019-10-11;24;Nucléaire;156640.39
2020-11-30;53;Thermique non renouvelable;0.0
2021-01-04;28;Nucléaire;186468.52
2021-03-22;76;Eolien;542.0815
2019-10-11;32;Eolien;456.1905
2020-11-30;44;Solaire;105.675
2021-01-04;75;Solaire;246.4515
2021-03-23;84;Nucléaire;248933.55
2019-10-11;28;Thermique non renouvelable;0.0
2020-11-30;44;Thermique non renouvelable;29714.809
2021-01-04;75;Thermique non renouvelable;368.622
2021-03-23;44;Hydraulique;18515.525
2019-10-11;75;Solaire;1443.9645
2020-11-30;32;Thermique non renouvelable;697.66
2021-01-04;93;Bioénergies;889.3595
2021-03-23;32;Bioénergies;542.436
2019-10-12;84;Eolien;347.8955
2020-12-01;53;Thermique non renouvelable;0.0
2021-01-04;93;Thermique non renouvelable;28743.334
2021-03-23;32;Thermique non renouvelable;710.8875
2019-10-12;32;Thermique non renouvelable;0.0
2020-12-01;44;Solaire;12.657
2021-01-05;84;Hydraulique;112247.63
2021-03-23;93;Hydraulique;23901.096
2019-10-12;75;Nucléaire;133336.72
2020-12-01;44;Thermique non renouvelable;31534.562
2021-01-05;44;Thermique non renouvelable;31202.264
2021-03-24;27;Solaire;319.931
2019-10-13;44;Nucléaire;231619.73
2020-12-01;32;Thermique non renouvelable;23062.371
2021-01-05;32;Nucléaire;109822.445
2021-03-24;24;Nucléaire;205150.16
2019-10-13;11;Thermique non renouvelable;0.0
2020-12-01;28;Nucléaire;121821.65
2021-01-05;76;Nucléaire;62210.785
2021-03-24;44;Nucléaire;125995.15
2020-12-01;76;Eolien;4111.711
2021-01-05;93;Solaire;100.2055
2021-03-24;44;Solaire;625.51
2020-12-01;93;Hydraulique;31326.875
2021-01-06;84;Hydraulique;106871.02
2021-03-24;32;Eolien;1238.61
2020-12-02;24;Solaire;0.0
2021-01-06;44;Hydraulique;14929.786
2021-03-24;32;Nucléaire;106910.6
2020-12-02;44;Thermique non renouvelable;31293.783
2021-01-06;44;Thermique non renouvelable;31107.61
2021-03-24;93;Solaire;462.154
2020-12-02;32;Thermique non renouvelable;602.3395
2021-01-06;32;Nucléaire;109531.72
2021-03-25;84;Nucléaire;252700.77
2020-12-02;28;Nucléaire;122183.3
2021-01-06;11;Thermique non renouvelable;6292.9165
2021-03-25;27;Hydraulique;1346.142
2020-12-02;93;Hydraulique;37399.402
2021-01-06;75;Thermique non renouvelable;368.583
2021-03-25;53;Thermique non renouvelable;0.0
2020-12-03;27;Solaire;10.103
2021-01-06;76;Eolien;1534.0945
2021-03-25;24;Nucléaire;192937.78
2020-12-03;53;Thermique non renouvelable;0.0
2021-01-06;93;Solaire;174.6135
2021-03-25;24;Solaire;214.186
2020-12-03;44;Hydraulique;13972.399
2021-01-06;93;Solaire;180.0055
2021-03-25;44;Nucléaire;126806.71
2020-12-03;32;Eolien;1623.149
2021-01-07;44;Solaire;57.559
2021-03-25;93;Thermique non renouvelable;16822.527
2020-12-03;93;Bioénergies;1019.5055
2021-01-07;44;Thermique non renouvelable;43841.152
2021-03-26;84;Thermique non renouvelable;0.0
2020-12-03;93;Hydraulique;30486.66
2021-01-07;32;Bioénergies;499.572
2021-03-26;32;Bioénergies;554.199
2020-12-04;44;Eolien;707.0145
2021-01-07;28;Nucléaire;186386.5
2021-03-26;32;Eolien;414.278
2020-12-04;44;Thermique non renouvelable;19163.59
2021-01-07;75;Hydraulique;21495.758
2021-03-26;76;Hydraulique;33012.973
2020-12-04;75;Hydraulique;9613.741
2021-01-07;76;Eolien;492.6805
2021-03-26;93;Hydraulique;17921.105
2020-12-04;75;Nucléaire;138509.1
2021-01-07;93;Solaire;188.4555
2021-03-26;93;Thermique non renouvelable;16642.65
2020-12-04;75;Thermique non renouvelable;368.358
2021-01-08;32;Eolien;0.271
2021-03-27;84;Nucléaire;208964.89
2020-12-04;93;Hydraulique;21765.021
2021-01-08;32;Nucléaire;110168.055
2021-03-27;27;Hydraulique;1305.361
2020-12-04;93;Thermique non renouvelable;16976.877
2021-01-08;76;Nucléaire;61914.36
2021-03-27;27;Solaire;241.8275
2020-12-05;27;Solaire;157.1285
2021-01-09;27;Solaire;98.1165
2021-03-27;44;Nucléaire;115562.02
2020-12-05;32;Eolien;2034.9406
2021-01-09;24;Solaire;97.0195
2021-03-27;44;Solaire;217.3445
2020-12-05;32;Nucléaire;41637.414
2021-01-09;32;Thermique non renouvelable;23852.965
2021-03-27;76;Eolien;2205.7356
2020-12-05;32;Thermique non renouvelable;22754.473
2021-01-09;32;Thermique non renouvelable;723.227
2021-03-28;27;Solaire;318.6185
2020-12-05;32;Thermique non renouvelable;699.88
2021-01-09;75;Solaire;377.2035
2021-03-28;44;Nucléaire;112200.05
2020-12-05;28;Nucléaire;121519.2
2021-01-10;24;Solaire;58.935
2021-03-28;11;Thermique non renouvelable;0.0
2020-12-06;84;Hydraulique;31764.11
2021-01-10;44;Nucléaire;219287.4
2021-03-28;76;Hydraulique;15549.362
2020-12-06;27;Hydraulique;780.312
2021-01-10;32;Thermique non renouvelable;723.6195
2021-03-29;53;Thermique non renouvelable;0.0
2020-12-06;24;Solaire;11.029
2021-01-10;75;Solaire;777.113
2021-03-29;24;Nucléaire;200439.84
2020-12-06;32;Nucléaire;56865.24
2021-01-10;52;Thermique non renouvelable;23361.775
2021-03-29;32;Bioénergies;567.582
2020-12-06;76;Eolien;2405.8274
2021-01-10;93;Solaire;33.9685
2021-03-29;75;Thermique non renouvelable;0.0
2020-12-06;93;Hydraulique;15744.319
2021-01-11;27;Hydraulique;2458.4565
2021-03-29;76;Eolien;279.8545
2020-12-06;93;Solaire;180.9745
2021-01-11;44;Solaire;307.657
2021-03-29;76;Hydraulique;27080.088
2020-12-06;93;Thermique non renouvelable;24756.688
2021-01-11;44;Thermique non renouvelable;44745.215
2021-03-30;27;Solaire;325.4515
2020-12-07;27;Hydraulique;1826.8535
2021-01-11;32;Nucléaire;110349.4
2021-03-30;44;Hydraulique;21267.482
2020-12-07;27;Solaire;58.4675
2021-01-11;11;Bioénergies;300.915
2021-03-30;44;Nucléaire;124997.21
2020-12-07;44;Thermique non renouvelable;29116.906
2021-06-19;11;Thermique non renouvelable;0.0
2021-03-30;44;Solaire;648.6895
2020-12-07;32;Nucléaire;71445.734
2021-06-19;93;Solaire;349.8855
2021-03-30;32;Eolien;41.563
2020-12-07;93;Thermique non renouvelable;32114.018
2021-06-20;44;Solaire;343.145
2021-03-30;28;Thermique non renouvelable;1154.2365
2020-12-08;44;Hydraulique;16091.896
2021-06-20;32;Nucléaire;71212.72
2021-03-30;93;Bioénergies;985.71
2020-12-08;44;Solaire;15.737
2021-06-20;32;Thermique non renouvelable;0.0
2021-03-30;93;Solaire;464.652
2020-12-08;44;Thermique non renouvelable;29045.758
2021-06-20;11;Thermique non renouvelable;0.0
2021-03-31;84;Hydraulique;66140.805
2020-12-08;32;Nucléaire;87435.75
2021-06-20;93;Hydraulique;28057.55
2021-03-31;84;Nucléaire;201546.14
2020-12-08;11;Thermique non renouvelable;9970.615
2021-06-20;93;Thermique non renouvelable;0.0
2021-03-31;44;Hydraulique;21119.48
2020-12-08;75;Hydraulique;12583.054
2021-06-21;84;Hydraulique;94194.24
2021-03-31;75;Nucléaire;100362.89
2020-12-08;75;Thermique non renouvelable;153.36
2021-06-21;84;Thermique non renouvelable;0.0
2021-03-31;76;Eolien;1050.1505
2020-12-08;76;Eolien;897.5355
2021-06-21;76;Hydraulique;18603.31
2021-03-31;93;Solaire;457.8645
2020-12-08;52;Thermique non renouvelable;23681.504
2021-06-21;93;Solaire;381.0085
2021-03-31;93;Solaire;545.716
2020-12-08;93;Bioénergies;977.912
2021-06-22;27;Hydraulique;974.13
2021-04-01;75;Hydraulique;7776.639
2020-12-09;84;Hydraulique;100310.76
2021-06-22;75;Hydraulique;4456.537
2021-04-01;75;Nucléaire;100780.41
2020-12-09;84;Nucléaire;257607.78
2021-06-23;44;Hydraulique;28154.93
2021-04-01;93;Thermique non renouvelable;15289.903
2020-12-09;32;Eolien;84.6925
2021-06-24;84;Hydraulique;104546.4
2021-04-02;44;Eolien;776.1815
2020-12-09;11;Thermique non renouvelable;15458.291
2021-04-02;32;Nucléaire;86634.55
2020-12-09;93;Eolien;396.1825
2021-04-02;32;Thermique non renouvelable;0.0
2020-12-09;93;Hydraulique;38597.215
2021-04-02;11;Thermique non renouvelable;0.0
2020-12-10;44;Hydraulique;15961.744
2021-04-02;75;Nucléaire;95665.14
2020-12-10;44;Solaire;166.873
2021-04-02;52;Thermique non renouvelable;0.0
2020-12-10;32;Eolien;256.6145
2021-04-03;84;Eolien;274.9195
2020-12-10;32;Nucléaire;88202.72
2021-04-03;27;Hydraulique;532.5205
2020-12-10;75;Solaire;245.179
2021-04-03;44;Solaire;490.4605
2020-12-11;84;Eolien;360.4525
2021-04-03;32;Thermique non renouvelable;0.0
2020-12-11;84;Nucléaire;258467.9
2021-04-03;28;Nucléaire;200051.22
2020-12-11;53;Thermique non renouvelable;721.686
2021-04-03;75;Solaire;2070.1855
2020-12-11;24;Solaire;21.939
2021-04-03;76;Nucléaire;60605.24
2020-12-11;32;Eolien;1395.726
2021-04-04;84;Nucléaire;149875.44
2020-12-11;28;Nucléaire;118180.63
2021-04-04;27;Solaire;337.1785
2020-12-11;93;Thermique non renouvelable;27304.936
2021-04-04;53;Thermique non renouvelable;0.0
2020-12-12;27;Solaire;21.4565
2021-04-04;44;Hydraulique;22452.121
2020-12-12;44;Hydraulique;16016.067
2021-04-04;44;Nucléaire;120379.305
2020-12-12;32;Eolien;110.1615
2021-04-04;44;Solaire;670.502
2020-12-12;76;Eolien;5588.343
2021-04-04;32;Thermique non renouvelable;0.0
2020-12-12;93;Solaire;220.958
2021-04-04;32;Thermique non renouvelable;0.0
2020-12-13;44;Eolien;440.875
2021-04-04;28;Nucléaire;197103.72
2020-12-13;75;Thermique non renouvelable;252.69
2021-04-04;28;Thermique non renouvelable;0.0
2020-12-13;93;Solaire;244.631
2021-04-04;75;Nucléaire;95047.664
2020-12-13;93;Solaire;260.2175
2021-04-04;76;Nucléaire;60916.137
2020-12-14;84;Eolien;251.6495
2021-04-05;27;Hydraulique;391.148
2020-12-14;27;Hydraulique;1155.1794
2021-04-05;27;Solaire;239.666
2020-12-14;44;Eolien;455.933
2021-04-05;24;Nucléaire;202339.4
2020-12-14;44;Solaire;104.0975
2021-04-05;28;Nucléaire;173434.86
2020-12-14;32;Eolien;3402.898
2021-04-05;75;Hydraulique;4823.82
2020-12-14;32;Nucléaire;87984.586
2021-04-05;93;Solaire;460.275
2020-12-14;75;Thermique non renouvelable;125.004
2021-04-06;32;Nucléaire;85794.484
2020-12-14;93;Solaire;123.0075
2021-04-06;75;Hydraulique;8119.235
2020-12-15;27;Hydraulique;1769.4814
2021-04-06;75;Nucléaire;101955.49
2020-12-15;24;Nucléaire;222260.3
2021-04-06;75;Thermique non renouvelable;0.0
2020-12-15;24;Solaire;87.9115
2021-04-06;76;Eolien;5297.4785
2020-12-15;32;Nucléaire;88185.62
2021-04-06;76;Hydraulique;32260.012
2020-12-15;28;Nucléaire;133059.19
2021-04-07;44;Thermique non renouvelable;28545.406
2020-12-15;93;Eolien;386.7915
2021-04-07;32;Nucléaire;87690.72
2020-12-15;93;Solaire;57.071
2021-04-07;76;Eolien;1138.126
2020-12-15;93;Thermique non renouvelable;25930.611
2021-04-07;76;Hydraulique;31855.676
2020-12-16;32;Bioénergies;597.75
2021-04-08;24;Eolien;7.4235
2020-12-16;11;Thermique non renouvelable;5368.8745
2021-04-08;44;Nucléaire;124792.055
2020-12-16;28;Thermique non renouvelable;1322.4415
2021-04-08;32;Bioénergies;566.121
2020-12-16;75;Nucléaire;134521.38
2021-04-08;93;Hydraulique;15394.788
2020-12-16;76;Hydraulique;43662.098
2021-04-08;93;Solaire;499.5845
2019-10-13;93;Thermique non renouvelable;1198.4504
2020-12-16;93;Hydraulique;27176.299
2021-04-09;75;Hydraulique;8412.574
2019-10-14;84;Hydraulique;38978.996
2020-12-17;24;Eolien;932.5395
2021-04-09;76;Eolien;4417.726
2019-10-14;44;Eolien;609.5495
2020-12-17;44;Solaire;96.8895
2021-04-10;84;Eolien;387.427
2019-10-14;32;Bioénergies;654.081
2020-12-17;32;Eolien;2506.8625
2021-04-10;84;Hydraulique;50993.492
2019-10-14;11;Bioénergies;567.024
2020-12-17;32;Eolien;289.507
2021-04-10;27;Hydraulique;811.7715
2019-10-14;75;Nucléaire;133679.31
2020-12-17;32;Thermique non renouvelable;22175.025
2021-04-10;32;Bioénergies;583.041
2019-10-14;76;Eolien;3664.182
2020-12-17;32;Thermique non renouvelable;706.665
2021-04-10;32;Thermique non renouvelable;0.0
2019-10-14;93;Solaire;265.5425
2020-12-17;28;Nucléaire;92859.43
2021-04-10;11;Thermique non renouvelable;703.253
2019-10-15;44;Hydraulique;22378.541
2020-12-17;75;Solaire;277.1365
2021-04-10;28;Nucléaire;149779.42
2019-10-15;32;Nucléaire;63024.914
2020-12-17;93;Hydraulique;28689.037
2021-04-10;75;Nucléaire;102287.836
2019-10-15;11;Bioénergies;398.2175
2020-12-18;24;Solaire;129.676
2021-04-10;75;Thermique non renouvelable;0.0
2019-10-15;75;Nucléaire;136502.3
2020-12-18;44;Hydraulique;18882.072
2021-04-10;93;Hydraulique;17078.611
2019-10-15;75;Solaire;1045.69
2020-12-18;32;Nucléaire;87544.9
2021-04-11;84;Hydraulique;46775.18
2019-10-16;24;Eolien;2280.499
2020-12-18;11;Thermique non renouvelable;5371.0137
2021-04-11;84;Nucléaire;167617.83
2019-10-16;32;Eolien;485.4385
2020-12-18;75;Nucléaire;137931.89
2021-04-11;44;Eolien;314.129
2019-10-16;32;Thermique non renouvelable;20508.03
2020-12-19;84;Nucléaire;249269.62
2021-04-11;32;Bioénergies;594.732
2019-10-16;75;Thermique non renouvelable;0.0
2020-12-19;84;Thermique non renouvelable;0.0
2021-04-11;75;Solaire;1389.2585
2019-10-16;93;Solaire;435.8315
2020-12-19;24;Eolien;1819.889
2021-04-11;76;Hydraulique;21648.252
2019-10-17;44;Eolien;740.552
2020-12-19;32;Thermique non renouvelable;702.659
2021-04-12;27;Solaire;241.3395
2019-10-17;44;Solaire;43.5395
2020-12-19;11;Thermique non renouvelable;4780.608
2021-04-12;24;Solaire;325.9395
2019-10-17;76;Eolien;823.877
2020-12-19;75;Hydraulique;13521.653
2021-04-12;44;Hydraulique;18401.766
2019-10-18;84;Eolien;121.5455
2020-12-19;75;Solaire;227.3545
2021-04-12;32;Nucléaire;87462.586
2019-10-18;44;Eolien;1005.2055
2020-12-19;93;Hydraulique;21356.57
2021-04-12;28;Nucléaire;149682.03
2019-10-18;32;Nucléaire;64137.047
2020-12-19;93;Solaire;31.615
2021-04-12;75;Solaire;1724.941
2019-10-18;75;Thermique non renouvelable;0.0
2020-12-20;27;Hydraulique;1457.0594
2021-04-12;75;Thermique non renouvelable;0.0
2019-10-19;84;Hydraulique;46013.305
2020-12-20;53;Thermique non renouvelable;0.0
2021-04-12;76;Nucléaire;61488.38
2019-10-19;27;Hydraulique;905.614
2020-12-20;24;Nucléaire;199418.52
2021-04-12;93;Solaire;516.895
2019-10-19;24;Nucléaire;156904.22
2020-12-20;44;Eolien;400.816
2021-04-13;84;Eolien;243.1115
2019-10-19;44;Nucléaire;256129.5
2020-12-20;44;Solaire;70.3535
2021-11-13;27;Hydraulique;763.782
2021-04-13;84;Hydraulique;73678.14
2019-10-19;32;Bioénergies;661.8
2020-12-20;32;Bioénergies;659.079
2021-11-13;28;Nucléaire;136755.06
2021-04-13;24;Nucléaire;202464.75
2019-10-19;11;Bioénergies;406.987
2020-12-20;32;Eolien;2841.0735
2021-11-13;75;Thermique non renouvelable;0.0
2021-04-13;28;Nucléaire;151159.92
2019-10-19;75;Hydraulique;1511.4235
2020-12-20;76;Eolien;653.867
2021-11-13;76;Hydraulique;11671.329
2021-04-13;75;Thermique non renouvelable;0.0
2019-10-19;93;Hydraulique;14085.836
2020-12-20;52;Thermique non renouvelable;0.0
2021-11-14;75;Nucléaire;79137.63
2021-04-13;76;Eolien;1690.7755
2019-10-19;93;Solaire;170.28
2020-12-21;84;Eolien;228.3235
2021-11-14;75;Solaire;227.405
2021-04-13;76;Nucléaire;61425.336
2019-10-20;27;Hydraulique;5111.151
2020-12-21;53;Thermique non renouvelable;0.0
2021-11-15;24;Eolien;468.295
2021-04-13;93;Eolien;452.6005
2019-10-20;27;Solaire;6.373
2020-12-21;44;Nucléaire;216959.6
2021-11-16;24;Solaire;11.902
2021-04-14;44;Nucléaire;124571.56
2019-10-20;24;Nucléaire;156874.81
2021-02-01;84;Nucléaire;252500.7
2021-11-16;76;Eolien;3371.797
2021-04-14;11;Bioénergies;368.756
2019-10-20;44;Nucléaire;252783.23
2021-02-01;27;Hydraulique;4658.908
2021-11-17;11;Bioénergies;441.4985
2021-04-14;93;Solaire;384.2115
2019-10-20;32;Bioénergies;687.243
2021-02-01;53;Thermique non renouvelable;0.0
2021-11-17;76;Eolien;4344.841
2021-04-15;24;Nucléaire;208368.36
2019-10-21;84;Nucléaire;233660.95
2021-02-01;44;Eolien;437.0735
2021-11-17;93;Bioénergies;1025.7145
